	Text	Value	Tokens
4179	واقعا از نظر ارسال سريع و کيفيت عالي بسته بندي بايد از ديجي کالا تشکر ويژه کرد.	2	['نظر', 'ارسال', 'سريع', 'کيفيت', 'عالي', 'بسته', 'بندي', 'بايد', 'ديجي', 'کالا', 'تشکر', 'ويژه']
4180	من خودم سايت شخصي دارم و فروشنده محصول در اينترنت هستم ولي جدا خريد از ديجي کالا لذت بخش است.	1	['سايت', 'شخصي', 'فروشنده', 'محصول', 'اينترنت', 'ولي', 'خريد', 'ديجي', 'کالا', 'لذت']
4181	در مورد دوربين هم بسيار با کيفيت ساخته شده و در بدنه مشکل نيست فقط صفحه نمايش کيفيت پاييني دارد.	1	['دوربين', 'بسيار', 'کيفيت', 'بدنه', 'مشکل', 'نيست', 'صفحه', 'نمايش', 'کيفيت', 'پاييني']
4182	من اين دوربين رو حدود يک ماه پيش از ديجي کالا خريدم حقيقتا قبل از خريد با توجه به مشخصاتش روي کاغذ انتظار يه دوربين نيمه حرفه اي و با کيفيت بالا رو داشتم ولي متاسفانه بعد از اينکه تجربه استفاده ازش رو پيدا کردم نسبت بهش سرد شدم.	-1	['اين', 'دوربين', 'يک', 'ماه', 'پيش', 'ديجي', 'کالا', 'خريدم', 'حقيقتا', 'خريد', 'توجه', 'مشخصاتش', 'روي', 'کاغذ', 'انتظار', 'يه', 'دوربين', 'نيمه', 'حرفه', 'اي', 'کيفيت', 'ولي', 'اينکه', 'تجربه', 'پيدا', 'نسبت', 'سرد']
4183	قبل اين دوربين canon 210 is داشتم فکر ميکردم اين دوربين يک سر و گردن از دوربين قبلم بالاتر خواهد بود ولي اين چنين نبود عکس هايي که با اين دوربين گرفتم در شرايط نوري مختلف متفاوت بود مثلا در جايي که نور خورشيد به حد کافي بود و انتظار ميرفت عکس خوبي بگيره عکسها شفافيت نداشتن ولي در تاريکي مطلق و يا در هواي تاريک با استفاده از فلش قوي اين دوربين عکس هايي به مراتب بهتر از روز گرفتم با شفافيت بالا.	-1	['اين', 'دوربين', 'canon', '210', 'is', 'ميکردم', 'اين', 'دوربين', 'يک', 'گردن', 'دوربين', 'قبلم', 'بالاتر', 'خواهد_بود', 'ولي', 'اين', 'چنين', 'عکس', 'هايي', 'اين', 'دوربين', 'شرايط', 'نوري', 'متفاوت', 'جايي', 'نور', 'خورشيد', 'حد', 'کافي', 'انتظار', 'ميرفت', 'عکس', 'خوبي', 'بگيره', 'عکسها', 'شفافيت', 'نداشتن', 'ولي', 'تاريکي', 'مطلق', 'يا', 'هواي', 'تاريک', 'فلش', 'قوي', 'اين', 'دوربين', 'عکس', 'هايي', 'مراتب', 'شفافيت']
4184	فيلم برداري قابل قبولي هم داره.	1	['فيلم', 'برداري', 'قبولي', 'داره']
4185	در کل همانطور که بيشتر دوستان اشاره کردن عکاسي با اين دوربين زيبا و خوش ساخت حس يک عکاس حرفه اي رو به شخص منتقل ميکنه و ميشه گفت در برابر قيمت ارزش خريد رو داره.	1	['همانطور', 'بيشتر', 'دوستان', 'اشاره', 'عکاسي', 'اين', 'دوربين', 'زيبا', 'ساخت', 'حس', 'يک', 'عکاس', 'حرفه', 'اي', 'شخص', 'منتقل', 'ميکنه', 'ميشه', 'قيمت', 'ارزش', 'خريد', 'داره']
4186	"به نظرم نميشه اين دوربين نيمه حرفه اي را با Canon IXUS 1000 HS مقايسه کرد
زوم 24 برابر و کيفيت 14 مگا پيکسل کجا و Canon IXUS 1000 HS کجا
بهتره با توجه به دسته بندي دوربين ها مقايسه انجام بشه"	0	['نظرم', 'نميشه', 'اين', 'دوربين', 'نيمه', 'حرفه', 'اي', 'Canon', 'IXUS', '1000', 'HS', 'مقايسه', 'زوم', '24', 'کيفيت', '14', 'مگا', 'پيکسل', 'Canon', 'IXUS', '1000', 'HS', 'بهتره', 'توجه', 'دسته', 'بندي', 'دوربين', 'مقايسه', 'بشه']
4187	"سلام
من هم از طريق همين سايت با اين دوربين اشنا شدم دوربين در مقايسه با قيمتش واقعا عاليه
1-طراحي خوب بدنه دوربين موقع دست گرفتن دوربين واقعا حس خوبي به ادم ميده
2-زوم دوربين واقعا عاليه لرزشگير دوربين هم خيلي کارش رو خوب انجام ميده من قبلا فوجي تي 300 داشتم
موقع عکس گرفتن از ماه عکسهاي خوبي ميگرفت ولي حتما با استفاده از سه پايه
ولي اين دوربين نميدونم به خاطر شکل ارگونومي خوب که داره هست يا لرزشگيرش نسبت به t300 بهتره بدون استفاده از سه پايه عکسهاي خوبي ميگيره بدون کمترين نويز زومش هم بقدري هست که چاله هاي روي ماه رو ميشه ديد
3-داشتن مودهاي m,s,a,p اين دوربين رو تبديل به يک دوربين نيمه حرفه عالي کرده
4-فلش با برد 7متر تو اين رده قيمت فکر نکنم تو برند ديگه اي اصلا پيدا بشه
5- داشتن چشمي جدا از حس داشتن يک دوربين حرفه اي در کاهش مصرف باطري واقعا عاليه
6-عکس برداري پي در پي خوبي داره دوربين قبليم فقط تا سه عکس پشت سر هم ميگرفت اما موقعي که اين دوربين رو روي عکسبرداري پي در پي تنظيم کردم واقعا لذت بردم از خريدي که انجام دادم 
دوستان يکي از مشکلاتش رو نداشتن نشانگر باطري عنوان کردن که به نظر من زياد مهم نيست چون شما ميتونين با اولين شارژ باطري هاي دوربين تعداد عکسهاي گرفته شده رو ببينيد و در شارژهاي بعدي روي تقريبا همين تعداد عکس و زمان فيلمبرداري حساب کنيد
با تشکر از سايت خوب ديجي کالا که با معرفي و نقد خوب محصولات توسط کارشناسان و مصرف کنندگان در انتخاب محصول خوب به من کمک کرده اند

"	2	['سلام', 'طريق', 'همين', 'سايت', 'اين', 'دوربين', 'اشنا', 'دوربين', 'مقايسه', 'قيمتش', 'عاليه', '1-طراحي', 'بدنه', 'دوربين', 'موقع', 'دست', 'دوربين', 'حس', 'خوبي', 'ادم', 'ميده', '2-زوم', 'دوربين', 'عاليه', 'لرزشگير', 'دوربين', 'خيلي', 'کارش', 'ميده', 'فوجي', 'تي', '300', 'موقع', 'عکس', 'ماه', 'عکسهاي', 'خوبي', 'ميگرفت', 'ولي', 'سه', 'پايه', 'ولي', 'اين', 'دوربين', 'نميدونم', 'خاطر', 'شکل', 'ارگونومي', 'داره', 'يا', 'لرزشگيرش', 'نسبت', 't', '300', 'بهتره', 'سه', 'پايه', 'عکسهاي', 'خوبي', 'ميگيره', 'کمترين', 'نويز', 'زومش', 'بقدري', 'چاله', 'هاي', 'روي', 'ماه', 'ميشه', 'ديد', '3-داشتن', 'مودهاي', 'm,s,a,p', 'اين', 'دوربين', 'تبديل', 'يک', 'دوربين', 'نيمه', 'حرفه', 'عالي', '4-فلش', 'برد', '7متر', 'اين', 'رده', 'قيمت', 'برند', 'ديگه', 'اي', 'پيدا', 'بشه', '5-', 'چشمي', 'حس', 'يک', 'دوربين', 'حرفه', 'اي', 'کاهش', 'مصرف', 'باطري', 'عاليه', '6-عکس', 'برداري', 'پي', 'پي', 'خوبي', 'داره', 'دوربين', 'قبليم', 'سه', 'عکس', 'ميگرفت', 'موقعي', 'اين', 'دوربين', 'روي', 'عکسبرداري', 'پي', 'پي', 'تنظيم', 'لذت', 'بردم', 'خريدي', 'دوستان', 'يکي', 'مشکلاتش', 'نداشتن', 'نشانگر', 'باطري', 'نظر', 'زياد', 'مهم', 'نيست', 'ميتونين', 'اولين', 'شارژ', 'باطري', 'هاي', 'دوربين', 'تعداد', 'عکسهاي', 'ببينيد', 'شارژهاي', 'بعدي', 'روي', 'تقريبا', 'همين', 'تعداد', 'عکس', 'فيلمبرداري', 'حساب', 'کنيد', 'تشکر', 'سايت', 'ديجي', 'کالا', 'معرفي', 'نقد', 'محصولات', 'کارشناسان', 'مصرف', 'کنندگان', 'انتخاب', 'محصول', 'کمک', 'کرده_اند']
4188	با عرض سلام وخسته نباشيد به شرکت دي جي کالا دوربين فوجي به دستم رسيده واقعا دوربين خوب و با کيفيت هست .	2	['عرض', 'سلام', 'وخسته', 'نباشيد', 'شرکت', 'دي', 'جي', 'کالا', 'دوربين', 'فوجي', 'دستم', 'رسيده', 'دوربين', 'کيفيت']
4189	"اول بايد از ديجي کالا به خاطر ارسال بسيار سريع و با کيفيت تشکر کنم،  بسته بندي کالا و نشان شبنم هم که روش بود خيالمو در مورد کيفيتش راحت کرد

دوربين بسيار خوبيه،  تنظيمات مختلف و زيادي داره،  براي شرايط مختلف هم تنظيم متفاوتي داره،  بسيار خوشدست و خوشگله،  حس عکاس حرفه‌اي بودن رو ميده!"	2	['بايد', 'ديجي', 'کالا', 'خاطر', 'ارسال', 'بسيار', 'سريع', 'کيفيت', 'تشکر', 'بسته', 'بندي', 'کالا', 'شبنم', 'خيالمو', 'کيفيتش', 'دوربين', 'بسيار', 'خوبيه', 'تنظيمات', 'زيادي', 'داره', 'براي', 'شرايط', 'تنظيم', 'متفاوتي', 'داره', 'بسيار', 'خوشدست', 'خوشگله', 'حس', 'عکاس', 'حرفه\u200cاي', 'ميده', '!']
4190	زومش هم که حرف نداره با آخرين درجه زوم کيفيتش يه ذره هم فرق نميکنه!	2	['زومش', 'حرف', 'نداره', 'آخرين', 'درجه', 'زوم', 'کيفيتش', 'يه', 'ذره', 'فرق', 'نميکنه', '!']
4191	"من اين دوربينو چند روز پيش از دي جي کالا سفارش دادم اولش چون مبلغ کمي بابتش پرداخت کرده بودم اميد زيادي بهش نداشتم اما بعد از چند روز تست کردن نظرم کاملا عوض شد مخصوصا وقتي باهاش يه عکس از ماه گرفتم خيلي بهتر از اوني که فکر ميکردم بود البته با اين قيمت 
"	1	['اين', 'دوربينو', 'پيش', 'دي', 'جي', 'کالا', 'سفارش', 'اولش', 'مبلغ', 'کمي', 'بابتش', 'پرداخت', 'کرده_بودم', 'اميد', 'زيادي', 'تست', 'نظرم', 'عوض', 'مخصوصا', 'وقتي', 'باهاش', 'يه', 'عکس', 'ماه', 'خيلي', 'اوني', 'ميکردم', 'اين', 'قيمت']
4192	قبل از همه چيز بايد بگم از خريد راحت و بسته بندي شکيل دي جي کالا بيشتر از خود دوربين خوشم اومد البته اينو بايد بگم که دليلش اينه که من قبل از خريد اين دوربين نيکون دي 7000 و کانن1100 و چند مدل ديگه رو تست کرده بودم و يه ذهنيت و انتظار بالايي داشتم اما از حق نگذريم به غير از باتريهاي قلمي و درپوش باتري و رم که کمي آزار دهنده است همه چيزش قابل قبوله (با توجه به قيمت)	1	['چيز', 'بايد', 'بگم', 'خريد', 'بسته', 'بندي', 'شکيل', 'دي', 'جي', 'کالا', 'بيشتر', 'دوربين', 'خوشم', 'اومد', 'اينو', 'بايد', 'بگم', 'دليلش', 'اينه', 'خريد', 'اين', 'دوربين', 'نيکون', 'دي', '7000', 'کانن', '1100', 'مدل', 'ديگه', 'تست', 'کرده_بودم', 'يه', 'ذهنيت', 'انتظار', 'بالايي', 'نگذريم', 'غير', 'باتريهاي', 'قلمي', 'درپوش', 'باتري', 'رم', 'کمي', 'آزار', 'دهنده', 'چيزش', 'قبوله', 'توجه', 'قيمت']
4193	اگه حوصلهُ تنظيم منوالُ ندارين اصلا پيشنهاد نميکنم.	-2	['حوصلهُ', 'تنظيم', 'منوالُ', 'ندارين', 'پيشنهاد', 'نميکنم']
4194	و اگه داشته باشين به نسبت به قيمتش عاليه.	2	['باشين', 'نسبت', 'قيمتش', 'عاليه']
4195	با اين دوربين هم ميشه عکسهاي عالي گرفت هم عکسهاي خيلي ضعيف..	0	['اين', 'دوربين', 'ميشه', 'عکسهاي', 'عالي', 'عکسهاي', 'خيلي', 'ضعيف']
4196	به صرفه نيست که فوجي بخريد.	-1	['صرفه', 'نيست', 'فوجي', 'بخريد']
4197	"توصيه ميکنم Canon IXUS 1000 HS بخريد که:
1) کانون هست
2) ژاپنيه
3) بدنه تمام فلز
4)باطري فوق العاده اي داره
از ديجيکالا بخريد چون هم گارانتيش واقعا معتبره هم قيمتش عاليه."	2	['توصيه', 'ميکنم', 'Canon', 'IXUS', '1000', 'HS', 'بخريد', '1', 'کانون', '2', 'ژاپنيه', '3', 'بدنه', 'فلز', '4', 'باطري', 'العاده', 'اي', 'داره', 'ديجيکالا', 'بخريد', 'گارانتيش', 'معتبره', 'قيمتش', 'عاليه']
4198	فکر ميکنم دوربين خيلي خوبي باشه با اين امکانات!	2	['ميکنم', 'دوربين', 'خيلي', 'خوبي', 'باشه', 'اين', 'امکانات', '!']
4199	"من بين Nikon Coolpix L870 و اين گير افتادم اما دارم پولامو جمع و جور ميکنم که اين رو بخرم فکر ميکنم گزينه بهتريه 
"	1	['بين', 'Nikon', 'Coolpix', 'L', '870', 'اين', 'گير', 'افتادم', 'پولامو', 'جمع', 'ميکنم', 'اين', 'بخرم', 'ميکنم', 'گزينه', 'بهتريه']
