	0
3412	همان طور که گفتیم بر خلاف SuperAMOLED های موجود بر روی گوشی‌های سطح بالای سامسونگ، این صفحه نمایش پنل LCD دارد که البته با این حال در زوایای مختلف عملکرد خوبی را از خود به جای می‌گذارد.
3413	به روز رسانی: در حساسیت 100 تماشای عکس ها در سایز فاصله معمولی عملکرد نویز این دوربین به نظر خوب می آید.
3414	سلام به همگي از مرداد که من اين گوشي رو خريدم تا حالا مشکلي باهاش نداشتم.
3415	HTC Desire قادر است فایل‌های صوتی را با فرمت های معروفی نظیر MP3، eAAC+، WMA، WAV پخش نماید به دلیل بهره‌گیری از فناوری صوتی Beats Audio می‌توان کیفیت صدای خوبی را از آن توقع داشت.
3416	بايد بگم که با توجه به قيمتش امکانات خوبي را فراهم کرده در کل گوشي خوبي است
3417	من فکر مي کنم که ما اسير برند ها شديم وگرنه گوشي هاي ايراني در مقايسه با اين گوشي در برابر قيمت بهتره
3418	از فيس بوک گرفته تا قابليت 3D Panorama که اين گوشي به راحتي انجامش مي ده.
3419	این در حالیست که توانایی زوم برابر می‌تواند برای گرفتن عکس‌های پرتره هم مناسب باشد.
3420	اما تنها مشکلي که داره اينکه (پوشه android/data) در حافظه گوشي نصب ميکنه نه در کارت حافظه از اونجايي که حافظه گوشي 4گيگ از 4گيگ حدود 1.7 گيگ در دسترس داره اگه يک بازي HD که DATA بازي حدود 1.5 گيگ باشه نميشه در پوشه android کپي کرد.
3421	نرم افزارهمان‌طور که گفته شد Google Nexus اولین تبلتی است که به صورت پیش فرض از نسخه 4.1 یا Jelly Bean اندروید بهره می‌برد.
3422	از همه جالب تر اینکه شما می توانید به راحتی به طور کامل بین استفاده از چشمی اپتیکال الکترونیکی سویچ کنید تا به طور کامل تصویر یک چشمی الکترونیکی با رزولوشن 1,440,000 پیکسل برای شما به نمایش در آید.
3423	همانطور که پیش از این گفتیم این دوربین مجهز به مود Smart Auto با فن‌آوری Scene Detection یا تشخیص صحنه می‌باشد که دوربین را قادر می‌سازد تا با آنالیز صحنه در نظر گرفتن 22 مود صحنه‌ی داخلی یکی از آن‌ها را برگزیند تا بهترین تنظیمات برای گرفتن بهترین عکس انجام شود.
3424	دوربین اما از نظر قابلیت عکاسی، ال‌جی برای این مدل چیزی کم نگذاشته است.
3425	این یعنی اینکه مقدار خیلی اندکی نسبت به لنز مدل پیشین کندتر شده است.
3426	اما با همه این اوصاف، بجز وجود برنامه های محدود برای نسخه RT از سیستم عامل ویندوز، نمی‌توان ایراد عمده دیگری به این دستگاه وارد نمود پیش بینی ما این است که تبلت Surface Pro با وجود پشتیبانی ویندوز پرو از تمامی برنامه های ویندوز های پیشین، توفیق زیادی را عاید مایکروسافت نماید.
3427	این دوربین طراحی ظاهر خیلی شیک سنتی دارد.
3428	این بلندگوها که با همکاری کمپانی Altec Lansing ساخته شده اند، کیفیت صدایی کاملا رضایت بخش ارائه می دهند.
3429	عاشق پيشنهاد هاي ويژه هستم ممنون
3430	البته در حالت واید هر دو فاصله کانونی 28 میلی متر را ارائه می دهند که به اندازه کافی واید هست می تواند میدان دید گسترده ای را در بر بگیرد.
3431	باتری سامسونگ با قرار دادن یک باتری 7000 میلی آمپری بر روی تبلت جدید خود، خیال کاربران را از جهت شارژ دهی آن تا حدودی راحت نموده است.
3432	در مجموع می‌توانیم بگوییم که سامسونگ از صفحات نمایشی فراتر از انتظار ما از یک لپ ‌تاپ ارزان قیمت، در ساخت سری استفاده کرده است.
3433	من خودم از طرفدارانه اپل هستم ..
3434	این صفحه نمایش تصاویر را با رزولوشن 320×480 پیکسل نمایش می‌دهد تراکم پیکسلی بسیار خوب 165ppi را تولید می‌نماید.
3435	البته اگر مقداري بيشتر هزينه کنين ميشه 60 کنون خريد که بدنه حرفه اي تري داره ولي از نظر کيفيت خروجيش با 60 فرقي نداره چون از يک سنسور استفاده شده/فقط 60 ال سي دي دوم داره که واسه حرفه اي ها يه امتياز به حساب مياد
3436	ادم لذت ميبره.
3437	آقای Steve Jobs در معرفی این دستگاه درباره‌ی کیفیت این نمایشگر صحبت کرد ادعا کرد که کیفیت آن به کیفیت چشم انسان می‌رسد.
3438	بنابراین شرکت در این دوربین به جای افزایش زیاد مگاپیکسل از سنسور Backside-illuminated برای افزایش فوتون‌های دریافتی استفاده کرده است تصاویر گرفته شده بسیار خوب می‌باشند.
3439	با وجود قابلیت پشتیبانی صفحه نمایش این تبلت از دستورات چند لمسی نیز، برای انجام چندین لمس همزمان با تاخیری مواجه نخواهید شد.
3440	دکمه‌ای هم برای فوکوس کمکی (Focus Assist) در نظر گرفته شده که در مود تنظیمات دستی کارآمد خواهد بود.
3441	به همه این‌ها، پشتیبانی آن از سیم کارت را نیز بی افزایید تا متوجه ارزشمندی این تبلت شوید.
3442	همچنین یک مستطیل نشان دهنده اختلاف منظر هم وجود دارد که می تواند حدود عکس واقعی که توسط سنسور تصویر ثبت می شود را با دقتی نسبتا خوب به شما نشان دهد.
3443	تاچ پد این دستگاه ابعادی در حد مناسبی دارد مقداری پایین‌تر از سطح بدنه قرار گرفته است.
3444	نرم افزارسیستم عامل این گوشی نسخه 4.1 اندروید می‌باشد که به شما امکان نصب استفاده از هزاران برنامه موجود برای این سیستم عامل خوش ساخت را می‌دهد.
3445	دسترسی سریع به Wi-Fi، GPS، Silent Mode، Screen Rotation Power Saving بر روی این نوار قرار دارند.
3446	نه خیلی سنگین نه خیلی سبک.
3447	واقعاً ممنون
3448	تاچش عاليه.
3449	جزو معدود گوشي هاي با رم2 گيگ که اجراي عالي فرامين رو تضمين ميکنه.
3450	یکی دیگر از تجهیزات عرضه شده برای این دوربین کیت تصویر برداری سه بعدی آن است که این قابلیت را به شما می دهد تا با استفاده از دو دوربین GOPro مجزا تصاویری واقعا سه بعدی خلق کنید.
