	0
4334	بطور قطع هر روز نياز به شارژ مجدد داريد حتي اگر از گوشي استفاده زيادي نکنين متاسفانه اگه بخواين از اينترنت ( ديتا يا واي فاي ) استفاده کنين روزي 3 دفعه بايد گوشي شارژر کامل بشه .
4335	اما با وجود ابعاد بزرگ این گوشی،  وجود یک صفحه نمایش 4.3 اینچی بر روی آن مقداری نا امید کننده است.
4336	اجراي بازي عالي اجراي برنامه عالي آنتن دهي عالي از همه لحاظ راضيتون مي کنه .
4337	میزان شارژدهی این باتری بسته به نوع پردازنده و پردازشگر گرافیکی متفاوت است ولی به طور متوسط،  در تست مرورگری اینترنت از طریق Wi-Fi و با روشنایی متوسط صفحه نمایش،  می‌توان انتظار سه تا سه و نیم ساعت شارژدهی را از این نوت‌بوک ها داشت.
4338	از لحاظ استحکام بدنه از 10 8/5 ميگيره و اون 1/5 هم که کم داره واسه سطح توقعي هست که htc به بازار تزريق کرده.2.
4339	LiDE 100 و LiDE200 از نظر فناوری تشابهات زیادی دارند و LiDE700 با توجه به قیمت آن فناوری های بیشتری را ارایه می دهد.
4340	آیا گفتن همین یک نام برای نشان دادن قدرت نرم افزاری آیفون 5 کافی نیست؟
4341	به نظر من واقعا کار شرکت اپل متفاوت هست و بسيار کارامد!
4342	قدرت سخت افزاری مناسب آن،  برای اجرای اکثر پردازش‌ها کافیست.
4343	حتی در زیر نور آفتاب هم تصویر کاملاً واضح می‌باشد.
4344	بهترين راه استفاده از فن خنک کننده با منبع تغذيه مجزاست.
4345	یکی از بهبودهای انجام گرفته در این دوربین نسبت به مدل پیشین، در سنسور تصویر دیده می شود.
4346	Nexus 7 دارای یک پردازنده NVIDIA Tegra 3 چهار هسته‌ای است که با فرکانس 1.2 تا 1.3 گیگاهرتز کار می‌کند.
4347	اولا: تصوير برداري با ان بسيار سخت ميباشد به دليل نداشتن دکمه تله وايد روي دستگاه و سفت بودن رينگ زوم روي لنز اورجينال که چرخاندن ان و تله وايد کردن باعث تکان خوردن دوربين شده و تصوير را خراب ميکند و در ضمن صداي ان هم درتصوير ضبط ميشود.
4348	به هر حال تو خانواده دوربين کامپکت حرف اول رو ميزنه.
4349	دوربين رو هم ريست کردم اما نشد.
4350	اگر شما یک دانشجو باشید حتما می دانید که به دفعات برایتان پیش آمده که نیاز به گرفتن کپی و یا عکس از یک کتاب و یا جزوه داشته اید،  مهندسین عمران معمولا نیاز دارند که نقشه های خود را همراه داشته باشند،  وکلا همیشه مدارک زیادی را حمل می کنند و چندین مورد دیگر که در تمامی این ها یک پویشگرهای دستی می تواند به راحتی و در زمانی بسیار کوتاه از این مدارک  ،  نقشه ها و متون  اسکن تهیه کرده و بر روی یک حافظه ذخیره کند و درمواقع مورد نیاز در اختیار شما قرار دهد.
4351	سلام .
4352	این میزان شارژدهی برای چنین نوت‌بوکی،  متوسط بوده و تا حدودی رضایت بخش است.
4353	یک راه دیگر استفاده از بند مخصوصی است که می توان دوربین را با آن به کلاه های ورزشی مخصوصی که معمولا دارای حفره های خالی تهویه هستند،  مثل کلاه دوچرخه سواری متصل کرد.
4354	این پیشرفت نخست در کیفیت فیلم برداری و سپس لرزش گیر تصویر رخ داده است.
4355	علاوه بر روش های مختلف اتصال دوربین به بدن ورزشکار که منجر به ثبت تصاویر از زوایای دید بسیار جذاب و طبیعی می شوند،  این دوربین باید از ویژگی های محافظتی خوبی هم بهره ببرد تا در صورت مواجه با خطرات مختلف از قبیل ورود ضربه یا خیس شدن دوام بیاورد.
4356	دوستان کار کردن با تب2 خيلي راحته نسبت به تب 6200 کمي راحت تره تو دست کار باش دلنشينه و نکته مهم تو تکنولوژي جديدشه سخت افزارش خيلي بهتر شده و نسبت به پي1000 ميشه گفت محشره نکته آزار دهندش هنگ کردنشه که به طور مداومه مثل تبه پلاس کمي گرما تو قسمت راستش زياده تو اينترنت و سرعتش واقعاً تکه بسيار سريع و بي نقص نسبت به دو مدل قبلي بدنه محکمي داره جالب اينه که نه تو پکش خبري از نرم افزار هست نه هند فري کيفيت صفحش خوبه و زاويه ديده بالايي داره کيفيتش با تب پلاس تقريبا يکيه شايد يکم رنگهاش زنده تر باشن از نظره برنامه کلا سامسونگ ضعيف کار کرده تو مدل اول پي 1000 بهتر بود در کل بايد بگم نسبت به قيمتش خدماته خوبي داده کلا کيفيت اين دستگاه بالاتره تا هر دو تب 7 اينچ قبل نداشتن فلش و دوربين ضعيف دلتونو نزنه چون يکم با تبلت کار کنيد ميبينيد دوربينه خيلي با کيفيت و داشتن فلاش واجب نيست و در کل نيازي بش احساس نميشه اين تب با انرويد 4 واقعاً با ارزشه همه برنامه ها باش به راحتي انجام ميشه نداشتن قدرت بيشتر مثل تب پي6200 پلاس نگرانتون نکنه چون اصلا هيچ تاثيره منفي تو کاراش نداره دوربين جلوييش هم تا دو مدل قبلي ضعيف تر شده ولي مطمعن باشيد هيچ کاري بي حکمت نيست و واقعا نيازي نداره که سامسونگ براش تعبيه نديده.
4357	بر روی این صفحه نمایش نیز محافظ Corning Gorilla Glass وجود دارد که وظیفه مراقبت از صفحه نمایش در برابر خش را بر عهده دارد.
4358	پس اگر شما هم به دنبال یک گوشی ویندوزی هستید و نمی‌خواهید هزینه زیادی برای داشتن یکی از آن‌ها مانند لومیا 920 یا HTC Windows Phone 8X انجام دهید، حتما این گوشی را مورد بررسی خود قرار دهید.
4359	همان‌طور که انتظار داشتیم،  مرورگری اینترنت با GALAXY Tab 2 10.1 بسیار لذت بخش است.
4360	با استفاده از این مود عکاسی می‌توانید به آسانی هرچه تمام تر عکس‌های بسیار عریض پانوراما تهیه کنید.
4361	قبلا s3 داشتم ولي واقعا ايفون چيز ديگه اي هست اصلا اسمش اعتباره و از نظر کيفيت حرف اول رو ميزنه
4362	در تست‌های انجام شده،  عملکرد این تبلت از نظر سرعت اجرای مرورگر و باز کردن صفحات وب،  کاملا مشابه آیپد جدید و در واقع جزو برترین‌ها قرار گرفت.
4363	عکس هایی که مستقیم از دوربین خارج می شوند کمی سافت هستند و می بایست مقداری شارپنینگ در فوتوشاپ بر روی آن ها صورت دهید.
4364	3 ساعت باهاش کار کردم خوب جواب داد نسبت بقيه تبلتهاي هفت اينچي اينو بيشتر پسنديدم.
4365	خيلي عاليه بزودي از همين سايت مي خرمش.
4366	می‌توان به راحتی گفت که دوربین 8 مگا پیکسلی موجود بر رویPlus HTC One X یکی از بهترین دوربین‌های موجود بر روی گوشی‌های هوشمند تا به این تاریخ است.
